matchId;date;tournamentId;tournamentName;tournamentCategory;surface;tournamentCountry;roundId;result;resultStatusDesc;winnerId;winnerEntry;winnerSeed;winnerName;winnerCountry;loserId;loserEntry;loserSeed;loserName;loserCountry
1112006767;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;1;6-1 4-6 6-1;;800215993;DA;;Barbora Strycova;CZE;800216062;DA;;Su-Wei Hsieh;TPE
1112006768;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;1;7-6(2) 6-2;;800241847;DA;2;Victoria Azarenka;BLR;800249346;DA;;Johanna Larsson;SWE
1112022733;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;6-1 6-2;;800205424;DA;1;Serena Williams;USA;800247999;DA;;Vesna Dolonc;SRB
1112022734;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;6-3 3-6 12-10;;800206451;DA;31;Daniela Hantuchova;SVK;800277243;DA;;Karolina Pliskova;CZE
1112022735;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;6-2 6-0;;800207432;DA;17;Samantha Stosur;AUS;800233267;DA;;Tsvetana Pironkova;BUL
1112022736;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;6-1 6-2;;800233480;DA;14;Ana Ivanovic;SRB;800295954;DA;;Annika Beck;GER
1112022737;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;7-6(5) 1-6 7-5;;800221057;DA;;Jie Zheng;CHN;800297667;DA;;Madison Keys;USA
1112022738;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;6-3 6-0;;800227031;WC;;Casey Dellacqua;AUS;800215186;DA;18;Kirsten Flipkens;BEL
1112022739;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;6-2 7-6(10);;800288351;DA;30;Eugenie Bouchard;CAN;800206851;DA;;Virginie Razzano;FRA
1112022740;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;7-5 2-6 6-4;;800304285;DA;;Lauren Davis;USA;800245503;DA;;Julia Goerges;GER
1112022741;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;6-0 7-6(5);;800204594;DA;4;Na Li;CHN;800316955;Q;;Belinda Bencic;SUI
1112022742;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;6-7(4) 6-3 6-0;;800225244;DA;26;Lucie Safarova;CZE;800220320;Q;;Lucie Hradecka;CZE
1112022743;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;6-2 7-5;;800236501;DA;22;Ekaterina Makarova;RUS;800249047;LL;;Irina Hartman;USA
1112022744;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;2-6 6-2 6-2;;800236524;DA;;Monica Niculescu;ROU;800240166;DA;15;Sabine Lisicki;GER
1112022745;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;6-4 6-2;;800227588;DA;9;Angelique Kerber;GER;800228025;Q;;Alla Kudryavtseva;RUS
1112022746;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;6-1 6-1;;800264727;DA;;Alison Riske;USA;800246020;DA;;Yanina Wickmayer;BEL
1112022747;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;6-3 6-4;;800205647;DA;28;Flavia Pennetta;ITA;800645750;DA;;Monica Puig;PUR
1112022748;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;4-6 6-3 6-4;;800256282;DA;;Mona Barthel;GER;800284781;DA;;Luksika Kumkhum;THA
1112022749;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;6-2 6-0;;800217701;DA;8;Jelena Jankovic;SRB;800253133;DA;;Ayumi Morita;JPN
1112022750;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;6-4 6-3;;800265957;DA;;Kurumi Nara;JPN;800237464;DA;32;Magdalena Rybarikova;SVK
1112022751;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;6-4 6-0;;800286372;Q;;Zarina Diyas;KAZ;800227524;DA;;Marina Erakovic;NZL
1112022752;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;4-6 6-0 6-1;;800268124;DA;11;Simona Halep;ROU;800215835;DA;;Varvara Lepchenko;USA
1112022753;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;7-6(2) 3-6 8-6;;800242792;DA;16;Carla Suarez Navarro;ESP;800211870;DA;;Galina Voskoboeva;KAZ
1112022754;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;6-0 6-1;;800241709;DA;20;Dominika Cibulkova;SVK;800258077;DA;;Stefanie Voegele;SUI
1112022755;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;6-3 4-6 6-4;;800246767;DA;25;Alize Cornet;FRA;800279260;DA;;Camila Giorgi;ITA
1112022756;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;6-3 4-6 10-8;;800229006;DA;3;Maria Sharapova;RUS;800245128;DA;;Karin Knapp;ITA
1112022757;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;6-0 7-5;;800249097;DA;5;Agnieszka Radwanska;POL;800237291;DA;;Olga Govortsova;BLR
1112022758;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;6-2 6-2;;800257458;DA;29;Anastasia Pavlyuchenkova;RUS;800212660;DA;;Mandy Minella;LUX
1112022759;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;6-3 6-3;;800157531;DA;;Garbine Muguruza;ESP;800351480;DA;;Anna Karolina Schmiedlova;SVK
1112022760;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;6-0 1-6 6-2;;800254714;DA;10;Caroline Wozniacki;DEN;800269316;DA;;Christina McHale;USA
1112022761;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;3-6 6-2 7-5;;800277557;DA;13;Sloane Stephens;USA;800282821;DA;;Ajla Tomljanovic;CRO
1112022762;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;6-4 7-5;;800297028;DA;;Elina Svitolina;UKR;800275061;WC;;Olivia Rogowska;AUS
1112022763;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;3-6 6-3 6-2;;800206672;DA;;Yvonne Meusburger-Garamszegi;AUT;800273365;DA;33;Bojana Jovanovski Petrovic;SRB
1112022764;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;2;6-1 6-4;;800241847;DA;2;Victoria Azarenka;BLR;800215993;DA;;Barbora Strycova;CZE
1112038588;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;3;6-3 6-3;;800205424;DA;1;Serena Williams;USA;800206451;DA;31;Daniela Hantuchova;SVK
1112038589;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;3;6-7(8) 6-4 6-2;;800233480;DA;14;Ana Ivanovic;SRB;800207432;DA;17;Samantha Stosur;AUS
1112038590;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;3;6-2 6-4;;800227031;WC;;Casey Dellacqua;AUS;800221057;DA;;Jie Zheng;CHN
1112038591;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;3;6-2 6-2;;800288351;DA;30;Eugenie Bouchard;CAN;800304285;DA;;Lauren Davis;USA
1112038592;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;3;1-6 7-6(2) 6-3;;800204594;DA;4;Na Li;CHN;800225244;DA;26;Lucie Safarova;CZE
1112038593;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;3;6-4 6-4;;800236501;DA;22;Ekaterina Makarova;RUS;800236524;DA;;Monica Niculescu;ROU
1112038594;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;3;6-3 6-4;;800227588;DA;9;Angelique Kerber;GER;800264727;DA;;Alison Riske;USA
1112038595;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;3;6-1 7-5;;800205647;DA;28;Flavia Pennetta;ITA;800256282;DA;;Mona Barthel;GER
1112038596;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;3;6-4 7-5;;800217701;DA;8;Jelena Jankovic;SRB;800265957;DA;;Kurumi Nara;JPN
1112038597;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;3;6-1 6-4;;800268124;DA;11;Simona Halep;ROU;800286372;Q;;Zarina Diyas;KAZ
1112038598;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;3;6-1 6-0;;800241709;DA;20;Dominika Cibulkova;SVK;800242792;DA;16;Carla Suarez Navarro;ESP
1112038599;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;3;6-1 7-6(6);;800229006;DA;3;Maria Sharapova;RUS;800246767;DA;25;Alize Cornet;FRA
1112038600;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;3;5-7 6-2 6-2;;800249097;DA;5;Agnieszka Radwanska;POL;800257458;DA;29;Anastasia Pavlyuchenkova;RUS
1112038601;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;3;4-6 7-5 6-3;;800157531;DA;;Garbine Muguruza;ESP;800254714;DA;10;Caroline Wozniacki;DEN
1112038602;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;3;7-5 6-4;;800277557;DA;13;Sloane Stephens;USA;800297028;DA;;Elina Svitolina;UKR
1112038603;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;3;6-1 6-0;;800241847;DA;2;Victoria Azarenka;BLR;800206672;DA;;Yvonne Meusburger-Garamszegi;AUT
1112066446;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;4;4-6 6-3 6-3;;800233480;DA;14;Ana Ivanovic;SRB;800205424;DA;1;Serena Williams;USA
1112066447;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;4;6-7(5) 6-2 6-0;;800288351;DA;30;Eugenie Bouchard;CAN;800227031;WC;;Casey Dellacqua;AUS
1112066448;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;4;6-2 6-0;;800204594;DA;4;Na Li;CHN;800236501;DA;22;Ekaterina Makarova;RUS
1112066449;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;4;6-1 4-6 7-5;;800205647;DA;28;Flavia Pennetta;ITA;800227588;DA;9;Angelique Kerber;GER
1112066450;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;4;6-4 2-6 6-0;;800268124;DA;11;Simona Halep;ROU;800217701;DA;8;Jelena Jankovic;SRB
1112066451;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;4;3-6 6-4 6-1;;800241709;DA;20;Dominika Cibulkova;SVK;800229006;DA;3;Maria Sharapova;RUS
1112066452;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;4;6-1 6-3;;800249097;DA;5;Agnieszka Radwanska;POL;800157531;DA;;Garbine Muguruza;ESP
1112066453;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;4;6-3 6-2;;800241847;DA;2;Victoria Azarenka;BLR;800277557;DA;13;Sloane Stephens;USA
1112069693;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;5;5-7 7-5 6-2;;800288351;DA;30;Eugenie Bouchard;CAN;800233480;DA;14;Ana Ivanovic;SRB
1112069694;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;5;6-2 6-2;;800204594;DA;4;Na Li;CHN;800205647;DA;28;Flavia Pennetta;ITA
1112069695;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;5;6-3 6-0;;800241709;DA;20;Dominika Cibulkova;SVK;800268124;DA;11;Simona Halep;ROU
1112069696;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;5;6-1 5-7 6-0;;800249097;DA;5;Agnieszka Radwanska;POL;800241847;DA;2;Victoria Azarenka;BLR
1112082775;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;6;6-2 6-4;;800204594;DA;4;Na Li;CHN;800288351;DA;30;Eugenie Bouchard;CAN
1112082776;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;6;6-1 6-2;;800241709;DA;20;Dominika Cibulkova;SVK;800249097;DA;5;Agnieszka Radwanska;POL
1112090217;13/1/2014;1100031253;Australian Open;Grand Slam;Hard;Australia;7;7-6(3) 6-0;;800204594;DA;4;Na Li;CHN;800241709;DA;20;Dominika Cibulkova;SVK
1113360848;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-2 6-2;;800266692;DA;1;Irina-Camelia Begu;ROU;800277882;DA;;Misa Eguchi;JPN
1113360849;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-3 6-1;;800289247;DA;;Aleksandra Krunic;SRB;800295639;WC;;Storm Hunter;AUS
1113360850;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-3 6-1;;800253133;DA;;Ayumi Morita;JPN;800252647;DA;;Florencia Molinero;ARG
1113360851;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-2 6-3;;800288857;DA;20;Grace Min;USA;800207763;DA;;Eva Birnerova;CZE
1113360852;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-2 6-4;;800273987;DA;2;Heather Watson;GBR;800249047;DA;;Irina Hartman;USA
1113360853;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-4 6-1;;800157872;DA;;Kateryna Baindl;UKR;800313714;WC;;Estelle Cascino;FRA
1113360854;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-4 7-5;;800311890;DA;;Anett Kontaveit;EST;800281058;WC;;Constance Sibille;FRA
1113360855;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-3 7-5;;800274586;DA;;Gabriela Dabrowski;CAN;800278222;DA;23;Veronica Cepede Royg;PAR
1113360856;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-2 7-5;;800283374;DA;3;Timea Babos;HUN;800252651;DA;;Maria Irigoyen;ARG
1113360857;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-2 6-2;;800158761;DA;;Indy De Vroome;NED;800224965;DA;;Kateryna Volodko;UKR
1113360858;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-0 6-0;;800285807;DA;;Maryna Zanevska;UKR;800272972;DA;;Diana Marcinkevica;LAT
1113360859;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-1 5-7 6-4;;800157837;DA;21;Saisai Zheng;CHN;800280120;DA;;Nastassja Burnett;ITA
1113360860;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-2 6-3;;800256993;DA;4;Johanna Konta;GBR;800298817;DA;;Sachia Vickery;USA
1113360861;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-3 1-6 8-6;;800280395;DA;;Paula Kania-Chodun;POL;800249049;DA;;Madison Brengle;USA
1113360862;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;0-0 ret.;Retired;800207231;DA;;Yuliya Beygelzimer;UKR;800287428;DA;;An-Sophie Mestach;BEL
1113360863;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-3 1-6 8-6;;800246299;DA;19;Alexandra Panova;RUS;800278808;DA;;Nicole Gibbs;USA
1113360864;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-3 5-7 6-0;;800304099;DA;5;Danka Kovinic;MNE;800674646;WC;;Stephanie Foretz;FRA
1113360865;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;7-6(2) 6-4;;800331538;DA;;Ana Konjuh;CRO;800253129;DA;;Erika Sema;JPN
1113360866;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-2 5-7 6-3;;800206519;DA;;Anabel Medina Garrigues;ESP;800308492;WC;;Jade Suvrijn;FRA
1113360867;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-3 7-6(4);;800303451;DA;;Tereza Smitkova;CZE;800309967;DA;17;Victoria Duval;USA
1113360868;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;7-5 2-6 7-5;;800246765;DA;;Cagla Buyukakcay;TUR;800216062;DA;6;Su-Wei Hsieh;TPE
1113360869;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;2-6 6-2 6-1;;800196123;DA;;Alberta Brianti;ITA;800247695;DA;;Evgeniya Rodina;RUS
1113360870;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-4 6-1;;800223000;DA;;Aleksandra Wozniak;CAN;800252544;DA;;Melanie Klaffner;AUT
1113360871;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-3 6-7(3) 7-5;;800258199;DA;;Alexandra Dulgheru;ROU;800288163;DA;15;Lara Arruabarrena;ESP
1113360872;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-2 6-4;;800302719;DA;;Yulia Putintseva;KAZ;800261640;DA;7;Mariana Duque-Marino;COL
1113360873;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;1-6 6-2 6-2;;800120317;DA;;Eri Hozumi;JPN;800283268;DA;;Viktorija Golubic;SUI
1113360874;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-3 3-6 7-5;;800268122;DA;;Melanie Oudin;USA;800309171;WC;;Manon Arcangioli;FRA
1113360875;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-1 6-2;;800282729;DA;;Kiki Bertens;NED;800220320;DA;18;Lucie Hradecka;CZE
1113360876;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-3 6-7(2) 6-3;;800264392;DA;;Ksenia Pervak;RUS;800280420;DA;8;Magda Linette;POL
1113360877;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-2 1-6 6-0;;800228973;DA;;Irena Pavlovic;FRA;800266487;DA;;Marta Sirotkina;RUS
1113360878;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-2 6-3;;800220052;DA;;Jarmila Wolfe;AUS;800285862;DA;;Chanel Simmonds;RSA
1113360879;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-0 7-6(4);;800247999;DA;14;Vesna Dolonc;SRB;800314776;DA;;Mayo Hibi;JPN
1113360880;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-3 6-2;;800237401;DA;9;Timea Bacsinszky;SUI;800284839;DA;;Richel Hogenkamp;NED
1113360881;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-2 4-6 6-2;;800260520;DA;;Arantxa Rus;NED;800274590;DA;;Lyudmyla Kichenok;UKR
1113360882;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;3-6 6-4 6-2;;800239503;DA;;Sesil Karatantcheva;KAZ;800259355;DA;;Stephanie Vogt;LIE
1113360883;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-4 3-6 6-1;;800231009;DA;;Laura Siegemund;GER;800217402;DA;13;Andrea Sestini Hlavackova;CZE
1113360884;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;3-6 6-4 6-2;;800263092;DA;;Sofia Shapatava;GEO;800228025;DA;10;Alla Kudryavtseva;RUS
1113360885;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-4 5-7 8-6;;800284969;DA;;Myrtille Georges;FRA;800211393;DA;;Renata Voracova;CZE
1113360886;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-4 7-5;;800228714;DA;;Olga Savchuk;UKR;800222263;DA;;Vera Dushevina;RUS
1113360887;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-2 6-3;;800275061;DA;16;Olivia Rogowska;AUS;800292858;DA;;Ons Jabeur;TUN
1113360888;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-3 6-4;;800277802;DA;11;Michelle Larcher De Brito;POR;800295699;DA;;Aliaksandra Sasnovich;BLR
1113360889;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-1 6-0;;800267397;DA;;Irina Ramialison;FRA;800261032;DA;;Kristina Kucova;SVK
1113360890;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;1-6 7-5 6-0;;800314821;DA;;Allie Kiick;USA;800293565;DA;;Polina Vinogradova;RUS
1113360891;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;2-6 6-0 6-4;;800269685;DA;;Lesia Tsurenko;UKR;800214860;DA;24;Sofia Arvidsson;SWE
1113360892;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;7-5 6-3;;800266645;DA;;Anastasiya Vasylyeva;UKR;800270816;DA;12;Kristyna Pliskova;CZE
1113360893;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;4-6 7-6(5) 6-4;;800635085;DA;;carina witthoeft;GER;800292882;DA;;Risa Ozaki;JPN
1113360894;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-2 7-5;;800255585;DA;;Tamira Paszek;AUT;800278751;DA;;Andreea Mitu;ROU
1113360895;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;1;6-2 6-0;;800331464;DA;;Katerina Siniakova;CZE;800256555;DA;22;Tadeja Majeric;SLO
1113374380;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;2;6-1 6-1;;800266692;DA;1;Irina-Camelia Begu;ROU;800289247;DA;;Aleksandra Krunic;SRB
1113374381;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;2;6-2 6-0;;800288857;DA;20;Grace Min;USA;800253133;DA;;Ayumi Morita;JPN
1113374382;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;2;4-6 6-2 7-5;;800273987;DA;2;Heather Watson;GBR;800157872;DA;;Kateryna Baindl;UKR
1113374383;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;2;7-5 6-2;;800311890;DA;;Anett Kontaveit;EST;800274586;DA;;Gabriela Dabrowski;CAN
1113374384;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;2;7-6(6) 6-3;;800283374;DA;3;Timea Babos;HUN;800158761;DA;;Indy De Vroome;NED
1113374385;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;2;5-7 6-2 6-3;;800285807;DA;;Maryna Zanevska;UKR;800157837;DA;21;Saisai Zheng;CHN
1113374386;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;2;6-4 2-6 6-3;;800256993;DA;4;Johanna Konta;GBR;800280395;DA;;Paula Kania-Chodun;POL
1113374387;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;2;6-4 7-6(8);;800207231;DA;;Yuliya Beygelzimer;UKR;800246299;DA;19;Alexandra Panova;RUS
1113374388;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;2;6-2 6-3;;800304099;DA;5;Danka Kovinic;MNE;800331538;DA;;Ana Konjuh;CRO
1113374389;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;2;7-5 6-1;;800303451;DA;;Tereza Smitkova;CZE;800206519;DA;;Anabel Medina Garrigues;ESP
1113374390;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;2;6-3 5-7 10-8;;800246765;DA;;Cagla Buyukakcay;TUR;800196123;DA;;Alberta Brianti;ITA
1113374391;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;2;6-4 6-3;;800223000;DA;;Aleksandra Wozniak;CAN;800258199;DA;;Alexandra Dulgheru;ROU
1113374392;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;2;6-0 6-4;;800302719;DA;;Yulia Putintseva;KAZ;800120317;DA;;Eri Hozumi;JPN
1113374393;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;2;6-1 6-0;;800282729;DA;;Kiki Bertens;NED;800268122;DA;;Melanie Oudin;USA
1113374394;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;2;3-6 6-1 6-4;;800264392;DA;;Ksenia Pervak;RUS;800228973;DA;;Irena Pavlovic;FRA
1113374395;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;2;1-6 6-3 6-0;;800247999;DA;14;Vesna Dolonc;SRB;800220052;DA;;Jarmila Wolfe;AUS
1113374396;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;2;6-3 6-0;;800237401;DA;9;Timea Bacsinszky;SUI;800260520;DA;;Arantxa Rus;NED
1113374397;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;2;6-4 6-7(6) 6-4;;800231009;DA;;Laura Siegemund;GER;800239503;DA;;Sesil Karatantcheva;KAZ
1113374398;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;2;6-2 6-4;;800263092;DA;;Sofia Shapatava;GEO;800284969;DA;;Myrtille Georges;FRA
1113374399;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;2;6-2 6-3;;800275061;DA;16;Olivia Rogowska;AUS;800228714;DA;;Olga Savchuk;UKR
1113374400;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;2;7-5 6-0;;800277802;DA;11;Michelle Larcher De Brito;POR;800267397;DA;;Irina Ramialison;FRA
1113374401;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;2;6-4 7-5;;800314821;DA;;Allie Kiick;USA;800269685;DA;;Lesia Tsurenko;UKR
1113374402;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;2;5-7 6-1 6-4;;800635085;DA;;carina witthoeft;GER;800266645;DA;;Anastasiya Vasylyeva;UKR
1113374403;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;2;6-2 6-4;;800255585;DA;;Tamira Paszek;AUT;800331464;DA;;Katerina Siniakova;CZE
1113411081;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;3;6-4 6-0;;800288857;DA;20;Grace Min;USA;800266692;DA;1;Irina-Camelia Begu;ROU
1113411082;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;3;6-1 6-1;;800273987;DA;2;Heather Watson;GBR;800311890;DA;;Anett Kontaveit;EST
1113411083;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;3;7-5 6-2;;800285807;DA;;Maryna Zanevska;UKR;800283374;DA;3;Timea Babos;HUN
1113411084;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;3;6-7(5) 7-5 6-0;;800207231;DA;;Yuliya Beygelzimer;UKR;800256993;DA;4;Johanna Konta;GBR
1113411085;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;3;6-0 4-6 6-1;;800304099;DA;5;Danka Kovinic;MNE;800303451;DA;;Tereza Smitkova;CZE
1113411086;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;3;6-4 6-4;;800223000;DA;;Aleksandra Wozniak;CAN;800246765;DA;;Cagla Buyukakcay;TUR
1113411087;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;3;6-1 6-3;;800282729;DA;;Kiki Bertens;NED;800302719;DA;;Yulia Putintseva;KAZ
1113411088;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;3;6-4 5-7 6-2;;800264392;DA;;Ksenia Pervak;RUS;800247999;DA;14;Vesna Dolonc;SRB
1113411089;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;3;5-7 6-4 6-2;;800237401;DA;9;Timea Bacsinszky;SUI;800231009;DA;;Laura Siegemund;GER
1113411090;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;3;3-6 7-6(4) 6-3;;800263092;DA;;Sofia Shapatava;GEO;800275061;DA;16;Olivia Rogowska;AUS
1113411091;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;3;7-5 7-5;;800277802;DA;11;Michelle Larcher De Brito;POR;800314821;DA;;Allie Kiick;USA
1113411092;26/5/2014;1100032171;French Open;Grand Slam;Clay;France;3;6-0 6-1;;800255585;DA;;Tamira Paszek;AUT;800635085;DA;;carina witthoeft;GER
